Id,survive,fruit-shape,fruit-surface,fruit-color,bruises,fruit-odor,seed-spacing,seed-size,seed-color,stem-shape,stem-root,stem-surface-above-peel,stem-surface-below-peel,stem-color-above-peel,stem-color-below-peel,peel-quality,peel-type,spores,population,habitat
3791,0,,2,,0,,,,,1,,0,,7,7,,,,,
3792,1,5,3,9,0,2,0,0,3,0,1,1,1,6,6,1,2,1,4,0
3793,1,5,3,4,1,6,0,1,10,0,3,2,2,7,7,1,4,2,3,1
3794,1,2,3,9,0,2,0,0,2,0,1,1,1,0,6,1,2,1,5,1
3795,1,5,0,5,0,1,0,1,7,0,1,2,2,7,7,1,4,2,3,0
3796,0,5,3,2,1,5,0,0,10,1,1,2,2,6,6,1,4,2,4,0
3797,0,2,3,4,1,0,0,0,5,0,4,2,3,7,7,1,4,3,3,4
3798,0,5,2,3,0,5,1,0,4,1,3,2,2,7,7,1,0,3,0,1
3799,0,5,3,4,1,5,0,0,9,1,1,2,2,3,7,1,4,3,5,0
3800,0,,3,,1,,,,,1,,2,,3,6,,,,,
3801,0,5,0,3,1,5,0,0,5,1,1,2,2,3,7,1,4,3,4,0
3802,0,2,3,3,1,5,0,0,5,1,1,2,2,6,7,1,4,3,4,0
3803,1,5,3,3,0,2,0,0,3,0,1,1,1,0,0,1,2,1,5,4
3804,1,5,0,3,0,1,1,1,2,0,1,2,2,7,7,1,4,2,3,0
3805,0,2,3,2,1,5,0,0,7,1,1,2,2,6,7,1,4,2,5,0
3806,1,5,2,8,1,2,0,0,3,1,1,0,2,7,7,1,4,1,3,1
3807,1,5,0,5,0,1,1,1,9,0,1,2,2,7,7,1,4,2,3,0
3808,0,5,2,8,1,0,0,0,2,0,2,2,2,7,7,1,4,2,3,3
3809,1,2,3,3,0,2,0,0,2,0,1,1,1,0,0,1,2,1,4,4
3810,0,5,0,4,0,5,1,1,10,0,1,2,2,7,4,1,0,7,4,2
3811,0,0,2,8,1,3,0,0,10,0,2,2,2,7,7,1,4,3,3,1
3812,0,5,3,4,1,5,0,0,9,1,1,2,2,3,6,1,4,3,4,0
3813,0,,2,,0,,,,,1,,0,,7,7,,,,,
3814,1,2,3,3,0,2,0,0,2,0,1,1,1,0,4,1,2,1,5,1
3815,0,4,0,4,0,5,0,1,7,0,3,2,2,7,7,1,4,2,4,5
3816,0,2,3,3,1,5,0,0,9,1,1,2,2,3,3,1,4,3,5,0
3817,1,5,2,0,1,2,0,0,7,1,1,2,2,7,7,1,4,1,3,1
3818,0,5,0,4,1,5,0,0,10,1,1,2,2,3,7,1,4,2,4,0
3819,0,2,2,3,0,5,1,0,3,1,3,2,2,7,7,1,0,3,0,1
3820,0,,2,,1,,,,,0,,2,,2,7,,,,,
3821,,2,3,3,1,5,0,0,9,1,1,2,2,6,6,1,4,2,5,0
3822,0,5,2,8,1,3,0,0,4,0,2,2,2,7,7,1,4,2,3,1
3823,0,5,3,8,1,3,0,0,5,0,2,2,2,7,7,1,4,2,3,3
3824,0,5,3,4,1,5,0,0,10,1,1,2,2,6,3,1,4,3,5,0
3825,1,2,2,8,1,2,0,0,3,1,1,2,2,7,7,1,4,1,4,5
3826,0,0,3,8,1,3,0,0,4,0,2,2,2,7,7,1,4,2,3,3
3827,0,2,0,8,0,5,1,0,5,1,3,2,2,7,7,1,0,3,0,1
3828,1,2,0,3,0,2,0,0,2,0,1,1,1,0,4,1,2,1,5,4
3829,1,5,3,4,0,2,0,1,0,1,0,2,2,6,6,1,0,7,4,2
3830,0,5,0,4,1,5,0,0,10,1,1,2,2,7,3,1,4,2,4,0
3831,0,,0,,0,,,,,1,,2,,7,7,,,,,
3832,1,5,2,8,1,2,0,0,7,1,1,0,2,7,7,1,4,1,4,5
3833,1,5,2,3,0,1,1,1,2,0,1,2,2,7,7,1,4,3,4,0
3834,1,5,2,3,1,2,0,0,3,1,1,2,0,7,7,1,4,1,3,5
3835,1,5,3,3,0,2,0,0,3,0,1,1,1,6,4,1,2,1,4,4
3836,0,5,3,9,1,0,0,0,4,0,2,2,2,7,7,1,4,3,3,1
3837,1,,3,,0,,,,,0,,1,,4,0,,,,,
3838,0,2,3,3,1,5,0,0,9,1,1,2,2,3,6,1,4,3,5,0
3839,1,5,3,4,0,2,0,1,0,1,0,1,2,7,6,1,0,7,4,4
3840,0,2,0,3,0,5,1,0,3,1,3,0,2,7,7,1,0,2,0,1
3841,1,5,3,3,0,2,0,0,3,0,1,1,1,0,6,1,2,1,4,1
3842,0,5,3,4,1,5,0,0,9,1,1,2,2,7,6,1,4,2,4,0
3843,1,2,3,3,0,2,0,0,2,0,1,1,1,6,0,1,2,1,5,4
3844,0,5,3,4,1,3,0,0,5,0,4,2,3,7,7,1,4,2,3,4
3845,0,5,2,0,1,5,0,0,1,0,0,2,2,2,2,2,0,7,1,6
3846,1,2,2,8,1,6,0,1,5,0,3,2,2,7,7,1,4,2,4,5
3847,1,5,0,8,0,1,1,1,7,0,1,2,2,7,7,1,4,2,3,0
3848,1,5,0,8,0,1,1,1,5,0,1,2,2,7,7,1,4,3,4,0
3849,0,,0,,0,,,,,0,,2,,7,7,,,,,
3850,1,2,2,0,1,2,0,0,3,1,1,2,2,7,7,1,4,1,3,1
3851,0,,3,,1,,,,,0,,2,,2,7,,,,,
3852,0,0,3,9,1,0,0,0,2,0,2,2,2,7,7,1,4,3,2,3
3853,1,5,3,3,0,2,0,0,3,0,1,1,1,0,6,1,2,1,4,0
3854,1,2,3,3,0,2,0,0,7,0,1,1,1,4,6,1,2,1,5,1
3855,1,5,0,3,0,2,0,0,7,0,1,1,1,6,6,1,2,1,4,1
3856,0,2,2,4,0,5,1,0,4,1,3,0,0,7,7,1,0,3,3,1
3857,0,5,3,4,1,0,0,0,5,0,4,2,3,7,7,1,4,3,5,1
3858,0,2,3,4,1,5,0,0,9,1,1,2,2,7,6,1,4,2,4,0
3859,0,,3,,1,,,,,1,,2,,7,6,,,,,
3860,0,5,3,9,1,0,0,0,5,0,4,2,3,7,7,1,4,2,3,4
3861,0,,0,,0,,,,,1,,0,,7,7,,,,,
3862,0,2,2,8,0,5,1,0,4,1,3,2,2,7,7,1,0,3,3,1
3863,0,2,3,4,1,5,0,0,10,1,1,2,2,7,7,1,4,3,4,0
3864,1,5,3,3,0,2,0,0,3,0,1,1,1,4,0,1,2,1,4,0
3865,1,2,3,8,1,5,0,0,8,0,1,2,2,7,7,2,4,5,4,1
3866,0,2,0,3,1,5,0,0,7,1,1,2,2,7,6,1,4,2,4,0
3867,1,2,3,8,1,6,0,1,5,0,3,2,2,7,7,1,4,2,4,1
3868,0,2,0,4,0,5,1,0,4,1,3,0,2,7,7,1,0,2,0,1
3869,1,0,3,5,1,5,0,0,8,0,1,2,2,7,7,2,4,5,4,3
3870,1,,2,,1,,,,,1,,0,,7,7,,,,,
3871,0,2,2,2,1,5,0,0,10,0,0,2,2,7,7,2,0,7,1,6
3872,1,5,3,4,1,6,0,1,7,0,3,2,2,7,7,1,4,3,3,5
3873,1,2,2,0,1,2,0,0,7,1,1,0,2,7,7,1,4,1,4,1
3874,1,,2,,1,,,,,1,,2,,7,7,,,,,
3875,0,5,3,4,1,3,0,0,10,0,4,2,3,7,7,1,4,3,5,4
3876,0,0,3,8,1,3,0,0,5,0,2,2,2,7,7,1,4,2,2,1
3877,0,2,2,8,1,3,1,1,10,1,1,2,2,7,7,1,4,6,4,0
3878,0,2,3,3,1,5,0,0,9,1,1,2,2,7,6,1,4,3,4,0
3879,0,2,3,3,1,5,0,0,9,1,1,2,2,7,3,1,4,3,5,0
3880,0,5,0,3,1,5,0,0,9,1,1,2,2,6,7,1,4,3,4,0
3881,0,5,2,4,0,5,1,0,3,1,3,0,2,7,7,1,0,3,3,1
3882,0,,2,,0,,,,,1,,0,,7,7,,,,,
3883,0,2,0,4,1,5,0,0,7,1,1,2,2,6,7,1,4,2,5,0
3884,1,2,0,9,0,2,0,0,3,0,1,1,1,0,4,1,2,1,5,4
3885,0,,0,,0,,,,,1,,0,,7,7,,,,,
3886,0,4,0,3,0,5,0,1,2,0,3,2,2,7,7,1,4,2,4,5
3887,0,5,0,3,0,5,1,0,4,1,3,2,2,7,7,1,0,3,0,1
3888,0,5,0,2,1,5,0,0,7,1,1,2,2,7,6,1,4,2,4,0
3889,1,2,2,8,1,2,0,0,3,1,1,0,0,7,7,1,4,1,3,5
3890,1,5,3,9,0,2,0,0,3,0,1,1,1,0,0,1,2,1,4,0
3891,0,0,3,9,1,0,0,0,2,0,2,2,2,7,7,1,4,3,2,1
3892,1,,3,,0,,,,,0,,1,,4,0,,,,,
3893,0,5,3,4,1,5,0,0,5,1,1,2,2,7,3,1,4,2,5,0
3894,0,,3,,1,,,,,0,,2,,7,7,,,,,
3895,1,2,3,9,0,2,0,0,2,0,1,1,1,6,6,1,2,1,4,0
3896,0,2,0,2,1,5,0,0,9,1,1,2,2,6,6,1,4,3,5,0
3897,1,2,0,3,0,2,0,0,2,0,1,1,1,0,6,1,2,1,5,4
3898,0,5,3,9,1,0,0,0,2,0,2,2,2,7,7,1,4,2,3,3
3899,0,2,0,2,1,5,0,0,10,1,1,2,2,3,3,1,4,2,5,0
3900,0,5,0,2,1,5,0,0,9,1,1,2,2,7,6,1,4,2,5,0
3901,0,5,0,3,0,5,0,1,7,0,3,2,2,7,7,1,4,3,4,5
3902,1,0,2,5,1,5,0,0,8,0,1,2,2,7,7,2,4,5,4,3
3903,0,2,3,4,0,5,1,1,10,0,1,0,2,7,4,1,0,7,4,2
3904,1,5,2,8,1,6,0,1,7,0,3,2,2,7,7,1,4,3,4,5
3905,0,2,2,8,0,5,1,0,4,1,3,0,2,7,7,1,0,2,0,1
3906,1,5,0,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,1
3907,0,,2,,0,,,,,1,,0,,7,7,,,,,
3908,1,5,0,9,0,2,0,0,7,0,1,1,1,0,0,1,2,1,5,1
3909,0,5,0,9,1,3,1,1,10,1,1,2,2,7,7,1,4,6,4,0
3910,1,2,0,9,0,2,0,0,2,0,1,1,1,6,0,1,2,1,4,4
3911,0,5,2,9,1,3,0,0,10,0,2,2,2,7,7,1,4,2,3,3
3912,0,2,0,3,0,5,1,0,3,1,3,0,2,7,7,1,0,3,3,1
3913,0,,2,,1,,,,,0,,2,,7,7,,,,,
3914,1,5,0,5,0,1,1,1,5,0,1,2,2,7,7,1,4,3,3,0
3915,0,5,0,2,1,5,0,0,10,1,1,2,2,7,6,1,4,2,4,0
3916,0,2,0,3,0,5,0,1,4,0,3,2,2,7,7,1,4,2,5,5
3917,1,5,0,3,0,2,0,0,7,0,1,1,1,6,4,1,2,1,4,4
3918,0,5,3,2,1,5,0,0,5,1,1,2,2,6,6,1,4,3,5,0
3919,1,2,2,3,1,2,0,0,10,1,1,2,2,7,7,1,4,1,4,1
3920,0,2,3,3,1,5,0,0,5,1,1,2,2,7,6,1,4,3,4,0
3921,,,3,,0,,,,,1,,2,,7,7,,,,,
3922,,2,0,3,0,5,0,1,5,0,3,2,2,7,7,1,4,2,4,5
3923,,2,0,9,0,2,0,0,7,0,1,1,1,0,4,1,2,1,5,1
3924,1,2,2,8,1,5,0,0,2,0,1,2,2,7,7,2,4,5,4,3
3925,1,,2,,1,,,,,0,,2,,7,7,,,,,
3926,0,5,3,2,1,5,0,0,10,0,0,2,2,7,2,2,0,7,1,6
3927,1,2,3,9,0,2,0,0,7,0,1,1,1,4,4,1,2,1,4,4
3928,0,,0,,1,,,,,1,,2,,6,7,,,,,
3929,0,5,3,2,1,5,0,0,10,1,1,2,2,3,3,1,4,3,5,0
3930,0,5,0,3,0,5,1,0,7,1,3,2,2,7,7,1,0,3,0,1
3931,,5,3,2,1,5,0,0,9,1,1,2,2,6,3,1,4,2,5,0
3932,0,,3,,1,,,,,0,,2,,7,7,,,,,
3933,,5,2,8,1,6,0,1,5,0,3,2,2,7,7,1,4,3,3,5
3934,,,0,,1,,,,,1,,2,,3,3,,,,,
3935,1,5,3,4,0,2,0,1,0,1,0,1,2,7,6,1,0,7,4,2
3936,1,5,3,4,0,2,0,1,0,1,0,1,1,7,6,1,0,7,4,4
3937,0,5,0,3,0,5,0,1,4,0,3,2,2,7,7,1,4,2,4,5
3938,1,5,2,3,0,1,0,1,9,0,1,2,2,7,7,1,4,3,4,0
3939,,2,3,9,1,0,0,0,10,0,4,2,3,7,7,1,4,2,3,4
3940,0,,3,,1,,,,,1,,2,,7,7,,,,,
3941,1,5,3,4,0,8,0,1,0,1,0,1,2,7,7,1,0,7,4,4
3942,0,5,0,8,0,5,1,0,7,1,3,2,2,7,7,1,0,3,3,1
3943,0,2,0,4,0,5,0,1,4,0,3,2,2,7,7,1,4,3,5,5
3944,0,2,2,8,0,5,1,0,7,1,3,2,2,7,7,1,0,3,0,1
3945,0,5,0,2,1,5,0,0,5,1,1,2,2,7,3,1,4,2,4,0
3946,0,5,0,3,1,5,0,0,5,1,1,2,2,6,7,1,4,2,4,0
3947,0,2,3,3,1,5,0,0,9,1,1,2,2,6,6,1,4,2,4,0
3948,0,5,3,3,1,5,0,0,7,1,1,2,2,6,3,1,4,2,5,0
3949,1,2,0,3,0,2,0,0,2,0,1,1,1,0,4,1,2,1,5,1
3950,0,5,2,2,1,5,0,0,10,0,0,2,2,2,2,2,0,7,1,6
3951,1,5,3,4,0,2,0,1,0,1,0,1,1,6,6,1,0,7,4,4
3952,1,2,3,9,0,2,0,0,2,0,1,1,1,4,0,1,2,1,4,1
3953,0,5,2,8,1,0,0,0,10,0,2,2,2,7,7,1,4,3,3,3
3954,1,5,0,9,0,2,0,0,2,0,1,1,1,4,0,1,2,1,4,4
3955,1,2,0,9,0,2,0,0,7,0,1,1,1,0,6,1,2,1,4,0
3956,1,,3,,0,,,,,1,,1,,7,6,,,,,
3957,0,5,0,4,1,5,0,0,7,1,1,2,2,7,3,1,4,3,5,0
3958,1,2,2,0,1,2,0,0,3,1,1,2,2,7,7,1,4,1,4,1
3959,0,2,3,3,1,5,0,0,5,1,1,2,2,6,7,1,4,3,5,0
3960,0,,3,,1,,,,,1,,2,,3,6,,,,,
3961,0,5,3,3,1,5,0,0,5,1,1,2,2,3,3,1,4,3,5,0
3962,0,5,0,4,1,5,0,0,7,1,1,2,2,7,3,1,4,3,4,0
3963,0,5,0,4,1,5,0,0,5,1,1,2,2,7,3,1,4,3,4,0
3964,0,2,3,4,1,0,0,0,7,0,4,2,3,7,7,1,4,3,3,4
3965,0,2,3,3,1,5,0,0,5,1,1,2,2,3,6,1,4,2,5,0
3966,0,,3,,1,,,,,1,,2,,3,7,,,,,
3967,0,,3,,1,,,,,0,,2,,7,2,,,,,
3968,0,5,3,3,1,5,0,0,5,1,1,2,2,3,6,1,4,2,5,0
3969,0,2,3,4,1,5,0,0,5,1,1,2,2,3,6,1,4,3,4,0
3970,0,5,2,4,0,5,1,0,4,1,3,2,0,7,7,1,0,2,0,1
3971,0,2,3,4,1,5,0,0,9,1,1,2,2,7,6,1,4,2,5,0
3972,0,5,3,3,1,5,0,0,5,1,1,2,2,6,7,1,4,3,5,0
3973,0,5,0,4,0,5,0,1,5,0,3,2,2,7,7,1,4,2,5,5
3974,0,2,0,9,1,0,1,1,10,1,1,2,2,7,7,1,4,3,4,0
3975,1,5,0,3,0,2,0,0,7,0,1,1,1,6,0,1,2,1,4,4
3976,0,5,0,3,1,5,0,0,7,1,1,2,2,7,6,1,4,3,4,0
3977,0,5,0,4,0,5,1,0,4,1,3,0,0,7,7,1,0,2,3,1
3978,0,2,0,3,1,5,0,0,5,1,1,2,2,3,3,1,4,3,4,0
3979,0,,3,,0,,,,,0,,2,,7,4,,,,,
3980,1,,2,,1,,,,,1,,0,,7,7,,,,,
3981,0,,3,,1,,,,,1,,2,,7,3,,,,,
3982,0,5,3,3,1,5,0,0,5,1,1,2,2,7,3,1,4,3,4,0
3983,0,5,3,3,1,5,0,0,7,1,1,2,2,6,7,1,4,3,4,0
3984,0,,0,,0,,,,,1,,0,,7,7,,,,,
3985,0,5,0,3,1,5,0,0,7,1,1,2,2,7,3,1,4,2,4,0
3986,,2,0,9,0,2,0,0,7,0,1,1,1,6,0,1,2,1,5,4
3987,0,5,2,3,0,5,1,0,3,1,3,0,0,7,7,1,0,2,0,1
3988,0,5,0,4,1,5,0,0,7,1,1,2,2,3,7,1,4,3,5,0
3989,0,3,2,0,1,5,0,0,10,0,0,2,2,7,7,2,0,7,1,6
3990,0,5,3,3,1,5,0,0,10,1,1,2,2,6,6,1,4,2,5,0
3991,1,2,0,9,0,2,0,0,7,0,1,1,1,6,4,1,2,1,5,0
3992,1,2,3,9,0,2,0,0,3,0,1,1,1,4,4,1,2,1,5,1
3993,0,5,3,9,1,0,0,0,7,0,4,2,3,7,7,1,4,3,5,1
3994,1,2,3,3,0,2,0,0,3,0,1,1,1,6,6,1,2,1,4,4
3995,0,5,0,2,1,5,0,0,10,1,1,2,2,3,6,1,4,3,5,0
3996,1,,0,,0,,,,,0,,1,,6,0,,,,,
3997,1,2,3,0,1,5,0,0,8,0,1,2,2,7,7,2,4,5,4,1
3998,0,,0,,1,,,,,1,,2,,3,3,,,,,
3999,1,5,3,8,1,6,0,1,5,0,3,2,2,7,7,1,4,2,3,1
4000,0,5,2,4,0,5,1,0,7,1,3,2,0,7,7,1,0,3,0,1
4001,0,,3,,1,,,,,0,,2,,7,7,,,,,
4002,0,2,3,3,1,5,0,0,10,1,1,2,2,6,7,1,4,2,4,0
4003,1,5,2,8,1,6,0,1,7,0,3,2,2,7,7,1,4,3,3,1
4004,1,,3,,0,,,,,0,,1,,0,0,,,,,
4005,1,2,0,9,0,2,0,0,3,0,1,1,1,4,4,1,2,1,5,4
4006,0,,3,,1,,,,,1,,2,,6,7,,,,,
4007,0,2,0,2,1,5,0,0,7,1,1,2,2,3,3,1,4,3,4,0
4008,1,2,0,9,0,2,0,0,3,0,1,1,1,0,6,1,2,1,4,0
4009,0,,2,,1,,,,,0,,2,,7,7,,,,,
4010,1,5,3,3,0,2,0,0,2,0,1,1,1,0,4,1,2,1,5,1
4011,1,2,0,3,0,2,0,0,7,0,1,1,1,4,6,1,2,1,5,1
4012,0,5,3,2,1,5,0,0,10,1,1,2,2,6,6,1,4,3,5,0
4013,1,5,3,3,0,2,0,0,7,0,1,1,1,4,6,1,2,1,4,1
4014,0,,0,,0,,,,,1,,2,,7,7,,,,,
4015,1,5,0,9,0,2,0,0,3,0,1,1,1,6,0,1,2,1,4,1
4016,1,2,0,9,0,2,0,0,2,0,1,1,1,0,6,1,2,1,5,1
4017,0,,0,,0,,,,,1,,2,,7,7,,,,,
4018,0,4,0,3,0,5,0,1,5,0,3,2,2,7,7,1,4,2,4,5
4019,0,2,3,3,1,5,0,0,5,1,1,2,2,7,6,1,4,2,5,0
4020,1,5,2,3,0,1,0,1,5,0,1,2,2,7,7,1,4,3,3,0
4021,1,2,3,9,0,2,0,0,3,0,1,1,1,0,4,1,2,1,5,4
4022,0,2,0,4,1,5,0,0,7,1,1,2,2,3,6,1,4,2,5,0
4023,1,5,3,4,0,7,0,1,0,1,0,2,2,7,6,1,0,7,4,2
4024,0,5,3,4,1,5,0,0,5,1,1,2,2,7,6,1,4,2,5,0
4025,0,5,0,4,1,5,0,0,5,1,1,2,2,7,3,1,4,2,4,0
4026,0,5,0,3,0,5,0,1,2,0,3,2,2,7,7,1,4,2,4,5
4027,1,2,3,9,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,0
4028,0,5,3,2,1,5,0,0,7,1,1,2,2,3,6,1,4,2,4,0
4029,0,0,2,9,1,0,0,0,10,0,2,2,2,7,7,1,4,2,3,1
4030,0,2,3,2,1,5,0,0,7,1,1,2,2,3,7,1,4,2,5,0
4031,0,,0,,1,,,,,1,,2,,7,3,,,,,
4032,1,5,0,9,0,2,0,0,7,0,1,1,1,0,6,1,2,1,4,1
4033,1,5,3,9,0,2,0,0,7,0,1,1,1,0,4,1,2,1,5,4
4034,0,,3,,1,,,,,1,,2,,6,3,,,,,
4035,,5,0,3,0,2,0,0,2,0,1,1,1,6,4,1,2,1,4,0
4036,0,5,2,3,0,5,1,0,7,1,3,2,0,7,7,1,0,2,3,1
4037,0,2,3,4,1,5,0,0,7,1,1,2,2,6,7,1,4,3,4,0
4038,1,2,3,8,1,6,0,1,10,0,3,2,2,7,7,1,4,3,4,1
4039,0,2,3,2,1,5,0,0,1,0,0,2,2,2,2,2,0,7,1,6
4040,1,5,0,3,0,2,0,0,7,0,1,1,1,6,4,1,2,1,5,0
4041,0,5,2,9,1,0,0,0,5,0,2,2,2,7,7,1,4,2,3,3
4042,1,5,3,4,0,7,0,1,0,1,0,1,1,6,6,1,0,7,4,0
4043,0,,0,,0,,,,,1,,2,,7,7,,,,,
4044,0,5,3,2,1,5,0,0,7,1,1,2,2,6,7,1,4,2,4,0
4045,0,2,3,4,1,5,0,0,7,1,1,2,2,3,7,1,4,3,5,0
4046,0,5,3,3,1,5,0,0,10,1,1,2,2,3,7,1,4,2,4,0
4047,0,,2,,0,,,,,1,,0,,7,7,,,,,
4048,0,0,3,8,1,3,0,0,10,0,2,2,2,7,7,1,4,3,2,3
4049,0,5,2,3,0,5,1,0,7,1,3,0,0,7,7,1,0,2,0,1
4050,0,2,2,8,0,5,1,0,5,1,3,0,2,7,7,1,0,2,3,1
4051,,,0,,0,,,,,0,,2,,7,7,,,,,
4052,0,5,0,8,0,5,1,0,5,1,3,0,0,7,7,1,0,2,0,1
4053,0,5,0,4,0,5,0,1,5,0,3,2,2,7,7,1,4,2,4,5
4054,0,5,3,4,1,5,0,0,5,1,1,2,2,7,3,1,4,3,4,0
4055,0,2,0,2,1,5,0,0,5,1,1,2,2,3,3,1,4,2,4,0
4056,0,5,2,4,1,5,0,0,1,0,0,2,2,2,7,2,0,7,1,6
4057,1,5,0,3,0,1,1,1,7,0,1,2,2,7,7,1,4,2,3,0
4058,0,0,3,9,1,0,0,0,4,0,2,2,2,7,7,1,4,3,3,3
4059,0,5,2,8,0,5,1,0,5,1,3,0,2,7,7,1,0,2,3,1
4060,0,0,2,8,1,3,0,0,10,0,2,2,2,7,7,1,4,2,2,3
4061,1,5,0,9,0,2,0,0,3,0,1,1,1,4,6,1,2,1,5,1
4062,0,,3,,1,,,,,0,,2,,7,7,,,,,
4063,0,5,3,3,1,5,0,0,9,1,1,2,2,7,7,1,4,2,5,0
4064,1,2,2,8,1,6,0,1,10,0,3,2,2,7,7,1,4,2,3,5
4065,0,5,2,8,1,3,0,0,2,0,2,2,2,7,7,1,4,2,3,3
4066,0,0,3,8,1,0,0,0,5,0,2,2,2,7,7,1,4,3,3,1
4067,0,2,0,4,0,5,1,0,3,1,3,2,0,7,7,1,0,2,0,1
4068,0,5,0,2,1,5,0,0,10,1,1,2,2,6,7,1,4,3,5,0
4069,0,3,3,4,1,5,0,0,1,0,0,2,2,7,7,2,0,7,1,6
4070,0,2,3,3,1,5,0,0,9,1,1,2,2,6,7,1,4,3,4,0
4071,1,,2,,1,,,,,1,,2,,7,7,,,,,
4072,0,2,3,3,1,5,0,0,7,1,1,2,2,3,6,1,4,2,5,0
4073,0,,2,,0,,,,,1,,0,,7,7,,,,,
4074,1,2,3,3,0,2,0,0,2,0,1,1,1,0,6,1,2,1,5,4
4075,1,5,3,9,0,2,0,0,2,0,1,1,1,0,6,1,2,1,4,0
4076,0,0,2,9,1,0,0,0,10,0,2,2,2,7,7,1,4,3,2,1
4077,0,2,0,3,0,5,1,0,7,1,3,0,0,7,7,1,0,2,3,1
4078,0,5,2,3,0,5,1,0,7,1,3,2,2,7,7,1,0,3,3,1
4079,1,5,2,3,1,2,0,0,7,1,1,0,2,7,7,1,4,1,3,1
4080,0,,2,,0,,,,,1,,0,,7,7,,,,,
4081,0,,3,,1,,,,,1,,2,,3,6,,,,,
4082,0,2,3,4,1,5,0,0,10,1,1,2,2,3,3,1,4,3,4,0
4083,1,5,0,9,0,2,0,0,7,0,1,1,1,4,6,1,2,1,5,4
4084,0,2,3,4,1,5,0,0,10,1,1,2,2,6,3,1,4,2,4,0
4085,0,0,3,8,1,0,0,0,2,0,2,2,2,7,7,1,4,3,3,1
4086,0,,3,,1,,,,,1,,2,,6,6,,,,,
4087,1,5,3,9,0,2,0,0,3,0,1,1,1,4,6,1,2,1,4,4
4088,1,,2,,1,,,,,0,,2,,7,7,,,,,
4089,0,2,0,8,0,5,1,0,5,1,3,2,2,7,7,1,0,2,0,1
4090,0,5,0,4,1,5,0,0,5,1,1,2,2,6,6,1,4,3,5,0
4091,1,2,0,3,0,2,0,0,2,0,1,1,1,0,6,1,2,1,5,0
4092,0,2,0,4,0,5,1,0,4,1,3,2,2,7,7,1,0,3,3,1
4093,0,5,3,4,1,5,0,0,7,1,1,2,2,6,3,1,4,3,5,0
4094,1,,0,,0,,,,,0,,1,,4,4,,,,,
4095,1,,0,,0,,,,,0,,2,,7,7,,,,,
4096,0,,0,,1,,,,,1,,2,,6,6,,,,,
4097,1,2,0,9,0,2,0,0,2,0,1,1,1,4,4,1,2,1,4,4
4098,1,5,2,0,1,2,0,0,7,1,1,0,2,7,7,1,4,1,4,1
4099,1,5,3,3,0,2,0,0,7,0,1,1,1,6,6,1,2,1,4,0
4100,0,3,3,4,1,5,0,0,1,0,0,2,2,7,2,2,0,7,1,6
4101,0,5,2,8,0,5,1,0,4,1,3,2,2,7,7,1,0,2,0,1
4102,0,5,0,3,1,5,0,0,5,1,1,2,2,3,6,1,4,3,5,0
4103,1,2,0,3,0,2,0,0,2,0,1,1,1,0,0,1,2,1,4,0
4104,1,,0,,0,,,,,0,,1,,0,0,,,,,
4105,0,2,3,2,1,5,0,0,7,1,1,2,2,6,3,1,4,2,4,0
4106,0,2,0,2,1,5,0,0,9,1,1,2,2,6,7,1,4,3,4,0
4107,0,,3,,1,,,,,1,,2,,3,6,,,,,
4108,0,2,3,4,1,0,0,0,10,0,4,2,3,7,7,1,4,3,3,1
4109,1,2,0,3,0,2,0,0,7,0,1,1,1,0,0,1,2,1,4,0
4110,1,5,3,4,0,8,0,1,0,1,0,2,1,6,6,1,0,7,4,2
4111,1,,2,,0,,,,,0,,2,,7,7,,,,,
4112,1,5,3,9,0,2,0,0,7,0,1,1,1,4,0,1,2,1,5,4
4113,0,,3,,1,,,,,1,,2,,3,3,,,,,
4114,1,2,3,9,0,2,0,0,7,0,1,1,1,4,0,1,2,1,5,1
4115,1,,0,,0,,,,,0,,2,,7,7,,,,,
4116,0,,3,,1,,,,,1,,2,,7,6,,,,,
4117,1,2,3,4,1,6,0,1,7,0,3,2,2,7,7,1,4,2,3,1
4118,1,,2,,1,,,,,0,,2,,7,7,,,,,
4119,0,5,0,3,1,5,0,0,7,1,1,2,2,3,3,1,4,3,5,0
4120,1,5,2,5,0,1,0,1,9,0,1,2,2,7,7,1,4,3,3,0
4121,0,5,3,4,1,5,0,0,9,1,1,2,2,6,3,1,4,3,4,0
4122,1,5,0,3,0,2,0,0,3,0,1,1,1,6,0,1,2,1,5,1
4123,0,5,3,3,1,5,0,0,10,1,1,2,2,7,7,1,4,2,4,0
4124,0,5,0,3,1,5,0,0,9,1,1,2,2,7,7,1,4,3,5,0
4125,0,2,0,3,1,5,0,0,5,1,1,2,2,3,7,1,4,2,5,0
4126,0,0,3,8,1,3,0,0,2,0,2,2,2,7,7,1,4,3,3,1
4127,0,2,0,3,0,5,1,0,3,1,3,2,2,7,7,1,0,3,0,1
4128,0,,0,,0,,,,,1,,0,,7,7,,,,,
4129,0,2,2,8,0,5,1,0,4,1,3,2,0,7,7,1,0,2,0,1
4130,0,5,2,0,1,5,0,0,10,0,0,2,2,2,2,2,0,7,1,6
4131,0,5,3,4,1,5,0,0,9,1,1,2,2,6,6,1,4,2,5,0
